id,text,user,is_hateful,lat_long
4291,mdrr dirait le mien j'dois le réanimer toutes les 5 minutes ce mongol..,user_14,0,"68.33222755980972,9.317326787707518"
4292,Il me vas si bien!,user_3,0,"32.33899949132105,47.285987969273464"
4293,? Look away.,user_1,0,"37.05670697305542,-94.85148546976433"
4294,Nothing to do with it.,user_13,0,"-25.890006128574445,150.84686995432585"
4295,Muslims have invaded our country.,user_2,0,"24.252372385021154,107.6943155411733"
4296,et les renois vous forcez enfermez votre cousine la,user_9,0,"64.90342706237982,14.484466896934553"
4297,Erreur vous crée de plus en plus de problème contre les musulman.,user_15,0,"28.515893704071114,139.0429140458702"
4298,bah jdonne un avis dquelqu'un qu'est ps dans l'conflit justement tous les renois vont dire qucest vous…,user_8,0,"-41.13263609162475,-44.97002469963342"
4299,@user mélange migrants islam et terrorisme . dans un @user viendra nous expliquer qu'il a… @url,user_4,0,"39.52482267227961,-78.75742552861368"
4300,alors ouvre pas trop ta gueule. parce que ici qui besoin d'une substitution la vi...,user_12,0,"31.85887852437361,-12.730281263844667"
4301,L'islam est une religion de paix et non de guerre.,user_5,0,"49.79067984414205,14.201684279995643"
4302,l'imaginaire du et de ûte henri tournier & enkhjargal dandarvaanchig souffl…,user_9,0,"41.88988849403512,-113.39034502331893"
4303,@user @user je joue à pubg depuis sa sorti petit mongol 0 rapport pubg comme tout les jeux avec des sk… @url,user_4,0,"-16.52643279256958,31.744577035692082"
4304,tu clash les renoi mais tu les suces tellement que t'en un en pdc mdrrr sale pute d'hypocrite les blanc…,user_7,0,"-22.426245234193203,-49.61765763949886"
4306,Les femmes musulmanes sont libres de penser et d'agir librement.,user_4,0,"47.11839629617764,22.676723727761726"
4307,jsuis ravie que tu te plaises à munchen ! pleins de bonheur avec l'autre mongol,user_1,0,"-33.97638705673847,-5.589515066470028"
4308,ptydttyddtrrtdd un ouf toi tu mprends pour un sale arabe,user_3,0,"-22.69970187005834,27.986501414707526"
4309,The body of a veiled woman is such a treasure that it is hidden in a safe.,user_8,0,"67.66710745715866,11.255418676593024"
4310,Total ignorance of our religion.,user_10,0,"29.923121191840302,-73.62368886071394"
4311,Many removed their veil to work.,user_10,0,"7.020293498514778,136.06848600687795"
4312,"Si vous essayez de comprendre l'Islam, vous verrez qu'il est en réalité beaucoup plus compatible et beaucoup plus libre que vous ne le pensiez.",user_12,0,"52.13945621222929,15.058919459100593"
4314,et que dire du halal et du casher? sur le halal le gauchiste garde le silence en parlant de communauté opprimée…,user_15,0,"-0.970294996531436,-14.17382327058408"
4315,att. un mongol,user_3,0,"60.06724131701652,16.697839875015273"
4316,mongol: [quand je voit la qualité des vidéos de mcfly et carlito et qu'a coté un mongol comme mohamed henni casse des tv et…,user_1,0,"-25.069140995259065,134.93589557102283"
4317,"Islam is a religion, not a nationality. You can be French Muslim just like French Jewish or Christian or other.",user_2,0,"-14.363404313777792,50.290774111710434"
4318,ouaip c'est dur comprendre dans le 16eme paris intramuros quand les seuls vac...,user_13,0,"29.790613815233414,105.47601959638907"
4319,Du grand n'importe quoi.,user_9,0,"30.865819597648354,-68.40672743616325"
4320,Je peux vous renvoyez à l'ouvrage : Elites françaises et construction du problème musulman de Julien beaugé et abdellali Hajjat.,user_3,0,"45.34340591700739,-82.78044918070833"
4321,jvois vla les renois comment il parle des blanc sa vnr et tu lui sors c'est raciste il te dis très sereinement … @url,user_13,0,"35.68634361414499,-117.32271220679536"
4323,@user @user @user @user mais t'es un attardé toi parole c pas possible de dire autant de merde,user_11,0,"51.52440898270584,6.577578357427669"
4324,"Aujourd'hui, la religion qui évolue le plus vite en Amérique et en Europe est l'Islam. Y a t'il une guerre dans ces régions actuellement?",user_15,0,"-48.354993591423494,-47.46510948697773"
4325,Islam is a religion of peace misinterpreted by a tiny minority that does not make all Muslims terrorists.,user_3,0,"67.75042007147012,-8.442538639222215"
4326,cedric herrou range bien consigny à sa place. en effet les musulmans sont les 1eres victimes du terrorisme.,user_6,0,"-24.383082391817208,31.518145145132728"
4327,"We are supposed to be in a free country, everyone has the right to dress as they please.",user_2,0,"48.54830721470114,146.48803397882455"
4331,ptn cette violence de la question mdr,user_2,0,"34.37314153911893,84.14112936390771"
4332,j'aime une vidéo bass mongol vs akon mongol à l'adresse,user_11,0,"58.73874399632495,17.432294352914948"
4333,tout les renois en sueur devant ce tweet,user_11,0,"-24.736301480287676,136.59873047668793"
4334,mon train reste coincé 20min en gare mais pourquoi ? parce que ya 3putain d'attardé qui jettent de la caillasse s…,user_6,0,"-9.665097054646843,-64.05078027673018"
4335,Jugée ces faciles mes prendre le temps de connaitre l'autre ces faire preuve d'intelligence.,user_12,0,"-3.5008599756248877,32.29567496099525"
4336,contre l'avortement soutenons le docteur bertrand de rochambeau,user_5,0,"66.31698106218704,11.663488496313494"
4337,dans mon équipe à la fac clrmt 20 rebeus/renois sur 600 c chaud,user_15,0,"35.76940347136966,38.402957789203604"
4338,Que veut dire islam politique deja.,user_8,0,"-20.659783895554764,127.14959438832926"
4339,Le musulman est de toutes les couleurs.,user_15,0,"68.20079083954599,11.669781037045816"
4340,bizarre y'a des rebeus chrétiens aussi,user_13,0,"-32.960678526221855,113.65235164326738"
4341,In every religion there are good and bad.,user_2,0,"-36.503597296565246,-46.37297171353404"
4342,y'a des renois c'est grave des bounty hein ils vont te sortir des « oui non l'afrique mérite ce qui lui arrive. l… @url,user_8,0,"-21.38243580456406,-59.68125356666924"
4343,Devrions-nous réagir face à ce discours? Le silence est la meilleure des réponses,user_13,0,"56.02845781090066,-7.9828871721186605"
4345,Les migrants minent notre société.,user_3,0,"66.1671018538611,13.30310539518063"
4346,Ça m'éclatera toujours les meufs qui disent: ouais nous préfère les renois parce qu'ils ont des gros chibres.… @url,user_14,0,"-15.16987514411107,6.457990339145912"
4347,Ah je ne savais pas qu'en devenant musulman il était tout d'un coup possible de changer son pays de naissance.,user_6,0,"-43.21200090568941,-45.251619133739545"
4348,mec si il gagne pas cobtre liverpool ils st eliminate donc fais pas l'attardé ici,user_14,0,"17.298095993291227,45.989028588472834"
4349,chui un attardé mental alors,user_4,0,"17.677081665914542,25.041589105573372"
4350,je précise ça non pas pour ton tweet maisnpour l'autre mongol parlant de la purge de cette nuit. ce n…,user_4,0,"55.10268863909437,7.932340961866451"
4351,Already what is the definition of those words.,user_1,0,"-36.024074078992676,138.3084520055334"
4352,Being a housewife is a noble task and requires a lot of work and little rest.,user_13,0,"47.49975220551335,36.43981757269494"
4353,Un musulman qui fait cela n'a rien compris à sa religion.,user_3,0,"48.463605618521406,27.4740038568592"
4354,"Que voulez vous , rien ne change dans nos monastères!",user_13,0,"2.1184373308623643,87.41124579373849"
4355,Maybe in other countries but not in France.,user_12,0,"-14.0751540683628,-37.047610527074205"
4356,t'as vla les potes renois pour un rebeu — mdr ça veut dire quoi ça est tous pareil gros @url,user_5,0,"-24.84856383419517,153.65394287904593"
4357,@user mdr c'est un mongol lui en mode lui demander de regarder,user_10,0,"19.338019934407974,9.414083977841806"
4358,tu es pour ou contre l'avortement ? — c'est difficile comme question... si la femme est enceinte je suis pour par…,user_1,0,"32.78786636244775,117.22933682424078"
4359,Islamophobic comments.,user_15,0,"32.64806970888333,-89.62180241805777"
4360,ben voyons si c'est pas de l'islam politique d'islamo-gauchiste .... ( toi aussi inventes des mots et d…,user_5,0,"35.63338713353201,3.9600625669536136"
4361,c'est un attardé vraiment gros,user_8,0,"48.554541412129055,-0.02930457817625509"
4362,@user @user @user @user @user mon dieu il faut vraiment être un attardé mdr,user_3,0,"26.547207375366582,-13.502850687569676"
4363,Qui a exterminer les indiens d'Amérique? Qui a exterminer les juifs d'Europe? Qui a exterminer les peuples d'Afrique? Les musulmans peut-être.,user_14,0,"53.646115802583054,78.10153026755444"
4364,mais vous êtes de gros attardé mental. mon frère viol je conçois que c'est extrêmement grave mais c'est chair m… @url,user_7,0,"-24.016698208683337,151.36510419404775"
4365,The only way to be sure of what you are saying is to meet a Muslim and talk to him about it and it will change your state of hope.,user_2,0,"12.531870161757654,80.54527721038852"
4366,@user @user @user @user en quoi parler de nombre de migrants devient une statistique ethnique. on… @url,user_10,0,"42.22597788054833,84.9870507347499"
4367,Complètement faux.,user_7,0,"65.99204832868631,3.3187191449238966"
4368,@user bien sûr y'a des renois et des rebeus dans le stan smith twitter c'est juste que c'est assimilé au babtous,user_10,0,"-42.98212558490559,-60.38883101365933"
4369,les renois qui vont pas chez le coiffeur en hiver je les comprends légèrement,user_9,0,"29.498831723286514,19.83289859096918"
4370,bien évidement que non..en bon gauchiste il va tjrs nier,user_13,0,"-25.994785144641224,112.70773781251728"
4371,khalid envois moi un message — mdr tu raconte quoi attardé c' anonyme @url,user_4,0,"41.45711112312114,-1.384873674956557"
4372,le collectif accuse les forces de l'ordre d'user de la violence envers les migrants. l'an dernier le collectif dén… @url,user_14,0,"-37.663248345989466,126.2376343499401"
4373,"Veiled women work as doctors, teachers, researchers, artists.",user_5,0,"7.756527536302784,-57.91914839934125"
4374,@user @user @user gné? agrandir l'interface pour s'adapter à un écran beaucoup plus petit ç… @url,user_8,0,"57.31105489124678,39.14590366729376"
4375,Every cult has its own meat. How is it a problem for you to eat hallal meat as long as you have no ban?,user_13,0,"51.39904596195271,121.47848361315803"
4376,"On voudrait nous faire croire que c'est normal, bientôt nos petites filles voilées.",user_10,0,"43.13103590279604,-117.61785076411994"
4377,violence domestique et femmes spirituelles: la violence domestique n'est généralement pas… @url,user_1,0,"4.154591270996576,34.39967414689269"
4378,Vous leur avez posée la question ou c'est une réflexion personnelle?,user_12,0,"-26.71720093842205,47.11790996074424"
4379,en vrai les rebeus et les blancs en premier jpeux pas les départager..,user_10,0,"16.296677526736488,35.892904454037975"
4381,I'm not French?,user_1,0,"52.63687520803661,120.62687744930656"
4383,@user @user possible. mais y'a vlà les renois de 2m à cergy ptdrrr donc j'sais ap,user_10,0,"-22.331706153561672,115.7354747726935"
4384,mais qui est l'attardé qui rédigée cette loi de merde ?,user_3,0,"38.07516825466304,-115.28770749394658"
4385,donc vous soutenez un rappeur terroriste qui appelle à tuer les bébés blancs ? vous êtes donc complice et…,user_11,0,"30.703313913721885,-11.928818632712053"
4386,#olom c'est marrant tout ces pseudo fachos de lyonnais qui applaudissent des blacks des rebeus... vous vous sentez… @url,user_8,0,"-6.095677541650801,-70.5052053164161"
4387,j'aurais dis pareil avc les renois t'aurais rep la meme?,user_5,0,"30.30260628613735,-98.48115980203602"
4389,"I grew up in a neighborhood with French, Italian, Portuguese, Turkish, Vietnamese,. How could I have hated them? Instead I loved them even more!",user_1,0,"-22.52885766075796,7.046298222057846"
4390,Les valeurs de la république sont mes valeurs en tant que musulmane.,user_4,0,"20.2430261282218,44.72101047219218"
4392,You see more and more attacks on Muslims as a result of the controversies you orchestrated.,user_5,0,"-29.84010748333651,39.47212984737212"
4393,We should question the women themselves that we almost never questioned.,user_10,0,"-27.887566332096746,-70.37042483811094"
4395,This implies that I came from a part where I was born here.,user_5,0,"38.13902183751067,116.50428510872358"
4396,@user @user t'as pas cours pour dormir comme ça sale arabe,user_1,0,"47.81994098971231,-2.707977670574781"
4397,Et ceux qui affirment ça sont tous dès racistes.,user_7,0,"22.368635559477585,83.54119210227478"
4399,"If that were true, you wouldn't meet them on the street and in the workplace!",user_6,0,"1.1940969833313038,72.41106450959894"
4400,@user @user @user sale arabe sale juif sale noir sale pédé... padon je suis ma… @url,user_3,0,"30.532376981746797,-123.90427855499394"
4401,"""les bougnoul ça sert à rien non mais tkt oceane t'es libanaise c'est pas vraiment arabe si un jour une guerre… @url",user_15,0,"16.17143701780025,64.4344031084409"
4402,mdsdois mongol,user_10,0,"60.37102864819106,-4.673791514406258"
4403,texte idiot sans doute ecrit par un prof gauchiste de…,user_1,0,"37.503226890580734,106.25394823261733"
4404,"On the contrary, many are working.",user_8,0,"60.59410117302092,20.55059285087648"
4405,porter plainte après harcèlement sexuel ? un exemple qui montre que si c'est nécessaire ce n'est pas si simple... @url,user_5,0,"-1.6658204096975808,39.280603532234785"
