text,labels,target,source,dataset,nb_annotators,tweet_id
Les propos de Laurent #Wauquiez sont inacceptables. Je me mets en retrait du parti Les Républicains. LINK,0,,Twitter,sexism,1,9.660176934375711e+17
"Sur le blog, un texte sur le mouvement #Moiaussi et sur l'importance de parler. Nous y évoquons l'initiative lancée au Sénégal @USER = ""je ne me tairais pas"" ainsi qu'une piste de solutions pour éviter cette douloureuse expérience aux plus jeunes. buff.ly/2ASplXn",0,,Twitter,sexism,1,9.379519291954831e+17
"Claude François au 21ème siècle, ça aurait donné quoi avec #Balancetonporc ? Je dis ça...",0,,Twitter,sexism,1,9.727509905156055e+17
38' Jimmy qui met la main. #BalanceTonPorc,1,,Twitter,sexism,1,9.728447964643041e+17
"@USER Une femme, forcément, ne sait pas contrôler ""ses émotions"".

Vous ne vous rendez même pas compte du sexisme poissard de vos propos... Tout cela couplé avec votre défense corporatiste de la presse,, sans remise en question.
Vous ne sentez pas bon, M. @USER.
@USER",1,,Twitter,sexism,1,9.593314514256896e+17
"Les gens qui félicitent les hommes en mode ""c'est du bon travail, félicitations"" quand leur femme est enceinte, juste ... ??????",1,,Twitter,sexism,1,9.497970429767066e+17
"Royal les rendrait elle tous fous? Alain Destrem (UMP): ""Ségolène Royal en boubou bleu, ça me rappelle ma femme de ménage !""",1,,Twitter,sexism,1,1475058029.0
Alain Destrem: Ségolène Royal en boubou lui rappelle sa femme de ménage!: Célébrons ensemble l'apothéose de la c.. LINK,1,,Twitter,sexism,1,1474989877.0
"#Harcèlement. «Il ne sert à rien de tirer sur l’ambulance, de se limiter au cas de Yannick #Buttet. Lui et ses homologues doivent réaliser que des élus, chargés d’édicter des lois, ne peuvent se comporter en prédateurs». #metoo #moiaussi &gt; Notre édito &gt; bit.ly/2AvWO7a LINK",0,,Twitter,sexism,1,9.379623459004621e+17
Enseignement du moyen âge au @USER nous sommes en 2017 et les mentalités ne change pas. Propos sexiste et vulgaire  #balancetonporc,1,,Twitter,sexism,1,9.37916710178476e+17
Le mouvement #moiaussi personnalité de l'année de Time bit.ly/2j0O8l9 #FM93 LINK,0,,Twitter,sexism,1,9.385028092590694e+17
"Les propos récents du porte-parole LR sont un parfait exemple des stéréotypes véhiculés sur l’apprentissage : voie de garage, voie pour les mauvais. STOP ! Arrêtons de raconter des idioties. #apprentissage #FormPro linkedin.com/pulse/fier-dun…",0,,Twitter,sexism,1,9.660230513086013e+17
"""Laurent Wauquiez a un rapport compliqué à la vérité. Où et quand la dit il ? Devant les étudiants de Lyon ou sur un plateau de tv alors qu'il a dit qu'il n'y servait que du bullshit médiatique ?"" @USER #WauquiezGate",0,,Twitter,sexism,1,9.660284114277868e+17
"Selon Le Canard enchaîné, Sarkozy aurait dit à Wauquiez : ""Beaucoup de monde me disait que tu n'étais qu'une grosse merde. Aujourd'hui, je n'ai d'autre choix que de penser comme eux. Il paraît que tu as des ambitions présidentielles. Si j'étais toi, je trouverais un autre métier""",0,,Twitter,sexism,1,9.65993964410196e+17
"Ce soir, j’aurais aimé vous parler de ce que faisait le Président aux Mureaux, pour lancer le plan bibliothèques. Vous parler d’Ecole, de pouvoir d’achat. On ne peut pas le faire, parce que le débat est parasité par les outrances de Laurent Wauquiez. #GrandAngle @USER LINK",0,,Twitter,sexism,1,9.660744774811648e+17
"Je ne me retrouve pas dans la spirale dans laquelle s’engage @USER : en accord avec mon éthique, je quitte ce parti et n’appartiens désormais plus qu’au @USER. #Wauquiez #BFMTV #19hRuthElkrief",0,,Twitter,sexism,1,9.660431871933071e+17
"""Je viens des Républicains et je sais pourquoi j'en suis partie. Notammant quand je vois le choix de Laurent Wauquiez en président de parti et ses propos à Lyon."" @USER #WauquiezGate",0,,Twitter,sexism,1,9.660296968813814e+17
"Elle a balancé un porc de chez nous, pourtant il paraît qu'on en a pas, c'est haram. #Algeria #BalanceTonPorc twitter.com/joannachiu/sta…",1,,Twitter,sexism,1,9.378836484261683e+17
"@USER @USER @USER @USER Imposer des grossesses non voulues en interdisant l'#IVG c'est votre respect des autres? 

L'#Avortement est un droit, ne vous en déplaise et cela tue uniquement quant il n'y a pas d'accès aux soins. 

Votre #MarchePourLaVie n'est là que pour imposer votre sexisme.",1,,Twitter,sexism,1,9.547397348190986e+17
Valérie Pécresse n'approuverait pas en voyant 2 hommes faire la cuisine et s'abaisser à aider une femme dans les tâches quotidiennes ! #ADP,1,,Twitter,sexism,1,3.5939004707570074e+17
"""c'est un tir de femme enceinte ça"" dixit ma maman",1,,Twitter,sexism,1,4.800896086809272e+17
"Affaire #Darmanin grosse magouille politique plainte relancée sur instigation de #carolinedehaas avec en plus sa spécialité, une pétition ""spontanée"" bref le bâton de merde habituel de l'auto proclamée première féministe du pays aux indignations sélectives.",0,,Twitter,sexism,1,9.579364209912422e+17
"Le 8/2/18 à 19h30 : soirée-débat « Inégalités d’aujourd’hui : des sources différentes, un même combat! » organisée par le @USER à Belleville : présentation du @USER aux @USER ,  discussion avec @USER, @USER et le réseau féministe Ruptures LINK",0,,Twitter,sexism,1,9.578908001967514e+17
urlz.fr/6th2 Un « appel de 1 000 jeunes filles » contre les 100. Merci pour cette tribune #féministe ! #MeToo,0,,Twitter,sexism,1,9.579329431372718e+17
"Avec ce guide, visitez Paris en mode féministe cheekmagazine.fr/culture/la-gui… LINK",0,,Twitter,sexism,1,9.579040986401874e+17
"#MeToo, réseaux sociaux, convergence féministe et antiraciste : discussion à Montréal avec @USER bit.ly/2rNBs4w LINK",0,,Twitter,sexism,1,9.57893393706881e+17
"Juste: ""Tais-toi!""! Et merci de ne plus tweeter sur ce que tu ne comprends pas! Tu te rappelle comme tu as boudé comme un gamin quand #VincentDelerme t'as ignoré pendant ta chronique? Alors évite de donner des leçons!

#guillon #BalanceTonPorc twitter.com/stephaneguillo…",0,,Twitter,sexism,1,9.552439702374892e+17
"Hier soir : ""eh toi toi et toi, j'vous mettrai bien un coup les bourgeoises en jupe"" #payetashnek #plaisirdusoir #grenoble",1,,Twitter,sexism,1,6.386907196082135e+17
"Je passerai le message a Christiane Taubira ""@USER: @USER comme la femme en politique elle est la pr faire joli #useless""",1,,Twitter,sexism,1,1.9778280411588608e+17
"Christiane Taubira aurait pu rappeler que jusqu'à la loi de 1938, la femme mariée était incapable et sous la tutelle de son mari.",1,,Twitter,sexism,1,2.963184472085258e+17
"Avant de recevoir des bordées d'injures, je précise que j'apprécie beaucoup Christiane Taubira, un petit bout de grande femme !",1,,Twitter,sexism,1,2.0246881619687834e+17
"@USER @USER Un parent seul ne peut pas jouer les 2 fonctions symboliques. Le croire c'est ne pas assumer la différence des sexes, c'est se croire tout-puissant. Est embrigadé celui qui suit aveuglément l'idéologie dominante #féministe et égalitariste",1,,Twitter,sexism,1,9.557670018925076e+17
Il se fait surprendre en train de tromper sa copine et fait croire que sa maitresse est une poupée sexuelle... letribunaldunet.fr/buzz-2/humour/… .html#.WnGg8lk_YCY.twitter Où est l'humour ? #sexiste #degradant #humiliation #balancetonsalopard,1,,Twitter,sexism,1,9.586555532612608e+17
#mood #moodoftheday Quand un collègue te fait une remarque #sexiste #balancetongroslourd « je… instagram.com/p/BekciEFnYSb/,1,,Twitter,sexism,1,9.582786460615844e+17
"Que cette dame est belle, mais pas bon pour #harcèlementsexuel #agressionssexuelles, #BalanceTonPorc etc... twitter.com/_Stalker_69_/s…",1,,Twitter,sexism,1,9.43499287090131e+17
"Mon patron : ""ce soir, je dors dans ta chatte"" =&gt; balancetonporc.com/patron-brut/ @USER #balancetonporc",1,,Twitter,sexism,1,9.200280737598546e+17
Quand #balancetonporc fait dérailler le procès Tron lefigaro.fr/actualite-fran… via @USER,0,,Twitter,sexism,1,9.417676434298511e+17
"J’avais 16 ans &amp; c’était mon coach, j’ai porté plainte &amp; récemment il m’a ajouté sur snap.....  #balancetonporc",1,,Twitter,sexism,1,9.200167947017462e+17
"La #justice va devoir se pencher sur les raisons qui ont conduit au renvoi du procès de #Tron.

#BalanceTonPorc prend le pas sur le Droit ?

twitter.com/yaelmellul/sta…",0,,Twitter,sexism,1,9.417682622490501e+17
"Tu es là ta femme t'appelle parce que tu es dehors et te dit de répéter Son nom en rajoutant ""Tu es ma femme et pas ma soeur. Je ne suis avec aucune salope""  

Ça fait 15min que j'arrête pas de rigoler",0,,Twitter,sexism,1,9.907504051256033e+17
"@USER D'une part je pense le contraire (une femme de droite ne laisserait pas plus faire !). D'autre part, une femme de #gauche qui pourrait balancer un #balancetonporc contre un homme de #droite ne manquerait pas de le faire. Or la majorité concerne hommes de #gauche. #cqfd",0,,Twitter,sexism,1,9.372814841882419e+17
@USER @USER Ça colle bien avec l'actualité de #balancetonporc . Forte chaleur? mn oeil,0,,Twitter,sexism,1,9.372828236182528e+17
"Le Royaume-Uni ne forcera aucun citoyen de l'UE à quitter son territoire après la date effective du #Brexit, a assuré Theresa May #AFP",0,,Twitter,sexism,1,8.779795217518182e+17
fdesouche.com/866161-theresa… - Theresa May signe accord accord avec le DUP qui la soutiendra dans le Brexit et s'octroie la majorité absolue LINK,0,,Twitter,sexism,1,8.793353501071237e+17
"Bon ""Avouer un viol"" c'est aussi de la culture du viol totalement intégrée... #PayeTaShnek #CultureDuViol twitter.com/PayeTaShnek/st…",1,,Twitter,sexism,1,6.945289859303055e+17
"Je viens d'avoir une discussion normal avec un inconnu respectueux, je crois rêver et j'ai de nouveau foi envers l'humanité 
#payetashnek",1,,Twitter,sexism,1,6.72176511714263e+17
Le prochain poète qui commente mes attributs féminins... Je lui dirai qu'avant je m'appelais Philippe! #vismaviedanslemetro #PayeTaShnek,1,,Twitter,sexism,1,6.941113806900511e+17
"Avoir le droit à ""ta raison baisse les yeux"" 😐 #payetashnek #harcelementderue",1,,Twitter,sexism,1,6.778976318473585e+17
"@USER @USER Depuis quand est-ce que la population tolère les abus? Non, la population n’a jamais toléré les abus. La preuve en est le mouvement #moiaussi. Rien n’a changé là-dessus.",1,,Twitter,sexism,1,9.537766863818875e+17
@USER @USER Il est à espérer que la victime porte plainte au criminel. #moiaussi,1,,Twitter,sexism,1,9.53746090297385e+17
"@USER Un jeune en teeshirt mains dans les poches contre sa braguette ('il se ""touche"" évidemment !) pourquoi pas 1 photo d'homme en tenue de député selon norme De Rugy?. Parce qu'après avoir ""animalisé"" le prédateur=#BalanceTonPorc ça sort autres clichés sexistes &amp; ça prétend éduquer !",1,,Twitter,sexism,1,9.707472638563738e+17
"Jconnais des mecs qui touchent des meufs ""consentantes"" mais qui sont surtout grave bourrées, et ça craint, déso pas déso #balancetonporc",1,,Twitter,sexism,1,9.200200882034237e+17
Sa femme c'est pas trop une pute c'est cool. Et sa fille elle est pas trop #PostBadCasseCouille #Mytho #Ironie,1,,Twitter,sexism,1,4.383078751828869e+17
Voir un spot sur le respect de la femme qui vous invite mesdames à lever le doigt en l'air et danser pour stopper le fléau lourd ! #IRONIE,1,,Twitter,sexism,1,4.389670035091784e+17
@USER T’as pas honte de défendre un violeur #BalanceTonPorc #tariqramadan,1,,Twitter,sexism,1,9.706302294871818e+17
"@USER C'était déjà présent dans #BalanceTonPorc. On identifie bien plus un porc au monstre Jabba Le Hutt qu'au beau Han Solo (même lorsqu'il harcèle Leia Organa). C'est l'attitude de l'idiot Charlie Hebdo avec leur une sur Weinstein, mettant en avant le corps gras de l'agresseur.",1,,Twitter,sexism,1,9.706338517551677e+17
@USER @USER Elle casse pas 3 pattes à un canard Maïténa mais qu'est ce que je lui mets dans tout les sens.  Voilà maintenant es Tu pour pour ou contre #balancetonporc,1,,Twitter,sexism,1,9.36943093496021e+17
"Qui a besoin de marcher pour l'égalité femme-homme quand Catherine Deneuve, Catherine Millet, Brigitte Lahaie ou Elisabeth Levy existent? Pas la nation française. twitter.com/maggydonaldson…",1,,Twitter,sexism,1,9.547778558917878e+17
la police franchement ils abusent quand il me touche le cul au premier rdv #BalanceTonPorc,1,,Twitter,sexism,1,9.555270654528922e+17
"La #blague de #Tex était effectivement de très #mauvaisgoût, #sexiste &amp; #machiste ! Absolument pas #marrante du tout donc &amp; très déplacée. Quoi qu'il en soit, il n'a jamais été #drôle, plutôt très #lourd, &amp; ne manquera pas ! #violencesfaitesauxfemmes #coups #LesZamours #France2",1,,Twitter,sexism,1,9.467102842778296e+17
@USER est le seul magazine à ne pas s interesser au bitcoin ou ripple aujourd’hui. #sexiste ? twitter.com/le_figaro/stat…,1,,Twitter,sexism,1,9.468034284827894e+17
Il y a une dame québécoise au foulard rose et aux faux cils convertie à l’Islam qui dit avoir choisi cette religion car c’est une religion féministe 🤔 qui glorifie la femme et qui l’aide à s’épanouir ... ou je suis complètement dans le champ ou elle a eu un lavage de cerveau LINK,1,,Twitter,sexism,1,9.563289114906829e+17
#dals #DanseAvecLesStars #elodiegossuin une petite main aux fesses style de rien de la part de #christianmillette #balancetonporc,1,,Twitter,sexism,1,9.396025891292447e+17
"L'affaire #Darmanin Ça donne tout de même le sentiment d'une vengeance de @USER à l'encontre de #Darmanin sans remettre en cause la légitimité à porter plainte pour viol, de cette femme n'est elle pas manipulée manipulable ou manipulatrice ? twitter.com/BFMTV/status/9…",1,,Twitter,sexism,1,9.580744948112794e+17
"Tout un symbole, pour causer de l'accusation d'agression sexuelle de Darmanin, quatre hommes et une seule femme (soutien de  l'accusé) sur le plateau. As usual #lesinformés @USER",1,,Twitter,sexism,1,9.580662271293153e+17
"LOANA humiliée par gifi, humour beauf et castaldi pitoyable de bêtise #Loana #Castaldi #gifi #honte #sexiste @USER @USER",1,,Twitter,sexism,1,8.798924450472141e+17
"En se moquant de Loana, Gifi signe une pub #sexiste et #grossophobe  terrafemina.com/article/en-se-…",1,,Twitter,sexism,1,8.80446715588993e+17
Le député Meyer #Habib espère qu'il sera assis à côté d'une Jolie fille (La pauvre!!)#sexiste #bofdeservice  lelab.europe1.fr/video-le-deput…,1,,Twitter,sexism,1,8.801738015725322e+17
La phrase #sexiste de @USER à une #journaliste #irlandaise marieclaire.fr/la-phrase-sexi…,1,,Twitter,sexism,1,8.804482754294743e+17
@USER Oui elle est calé sur le sujet hein !!! Si elle était un homme et lui sa jeune élève elle aurait pu finir dans la vague #balancetonporc !!! Mais bon...,1,,Twitter,sexism,1,9.706285539172557e+17
On n’est pas couché : Ségolène Royal recadre Vanessa Burggraf  bit.ly/2rCymfQ,0,,Twitter,sexism,1,8.717073198847631e+17
VIDEO. Vanessa Burgraff se fait recadrer par Ségolène Royal ebx.sh/2ssAFCa LINK,0,,Twitter,sexism,1,8.71394220375978e+17
"ONPC: la réponse cinglante de Ségolène Royal aux fausses accusations de Vanessa Burggraf
people.bfmtv.com/tv/onpc-la-rep… LINK",0,,Twitter,sexism,1,8.714149272479785e+17
@USER @USER une femme nue? Mon dieu que font @USER @USER et @USER pr sauvegarder les valeurs #ironie,1,,Twitter,sexism,1,4.3907441836793856e+17
@USER parce que le 2eme M de femme est utile ? #ironie on n'vous m pas la deuxieme fois lel,1,,Twitter,sexism,1,4.3952694936365056e+17
"Enora prouve encore qu'elle joue la pute alors qu'elle crie haut et fort à #TPMP que ""la femme n'est pas un jouet"" etc... #ironie ! #VTEP",1,,Twitter,sexism,1,4.395341091999662e+17
@USER 😂😂😂 non mais la c'est #balancetonPorc !,0,,Twitter,sexism,1,9.370308923080909e+17
@USER @USER excellente #mariesinfiltre !! elle est passée dans la spéciale #harcellement  de #Quotidien  et je l'ai trouvée très créative . #balancetonporc,0,,Twitter,sexism,1,9.370332481647288e+17
"@USER @USER @USER @USER Oui elle est bête à manger du foin, ça c’est un fait établi.
Elle absout volontairement @USER crachant en passant au visage de @USER et instrumentalise l’antisémitisme pour atteindre un objectif rêvé : éliminer publiquement @USER 
#balancetonporc",0,,Twitter,sexism,1,9.370245418382418e+17
"C'est quand même paradoxal que la même année où on lance des #BalanceTonPorc #MeToo , on fait tomber des Harvey Weinstein, TF1 programme  #50NuancesDeGrey sachant pertinemment que le film fera un record d'audience ce soir... twitter.com/EhReine/status…",0,,Twitter,sexism,1,9.373614889432146e+17
